file_id,file_path,detection_id,detection_start_s,detection_end_s,presence_label,species_name,detection_probability,recorder_id,date_time,processed_at,segment_idx,embedding_file,audio_file,utm_x,utm_y,station_name,Elevation,habitat_type,location_situation,path,basename,filename_stem,start_s,end_s,class,species_display,FinalLabelEffective,species_name_original,presence_label_original,validation_state,validation_label,validation_species,validated_by,validated_at,validation_method,user_changed,user_changed_by,user_changed_at,validation_state_effective
2MM02967_20241029_103002,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_103002.wav,2MM02967_20241029_103002:30.000-40.000,30,40.0,present,1,0.923340857,2MM02967,20241029_103002,2025-08-20T17:21:50,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_103002.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_103002.wav,2MM02967_20241029_103002,2mm02967_20241029_103002,30,40.0,1,1,present,1,present,,,,,,,0,,,
2MM02967_20241029_103002,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_103002.wav,2MM02967_20241029_103002:40.000-50.000,40,50.0,present,1,0.98451972,2MM02967,20241029_103002,2025-08-20T17:21:50,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_103002.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_103002.wav,2MM02967_20241029_103002,2mm02967_20241029_103002,40,50.0,1,1,present,1,present,,,,,,,0,,,
2MM02967_20241029_103002,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_103002.wav,2MM02967_20241029_103002:50.000-58.000,50,58.0,present,1,0.987161934,2MM02967,20241029_103002,2025-08-20T17:21:50,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_103002.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_103002.wav,2MM02967_20241029_103002,2mm02967_20241029_103002,50,58.0,1,1,present,1,present,,,,,,,0,,,
2MM02967_20241029_103102,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_103102.wav,2MM02967_20241029_103102:30.000-40.000,30,40.0,present,1,0.939520478,2MM02967,20241029_103102,2025-08-20T17:21:51,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_103102.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_103102.wav,2MM02967_20241029_103102,2mm02967_20241029_103102,30,40.0,1,1,present,1,present,,,,,,,0,,,
2MM02967_20241029_104902,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_104902.wav,2MM02967_20241029_104902:0.000-10.000,0,10.0,present,1,0.820494771,2MM02967,20241029_104902,2025-08-20T17:23:51,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_104902.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_104902.wav,2MM02967_20241029_104902,2mm02967_20241029_104902,0,10.0,1,1,present,1,present,,,,,,,0,,,
2MM02967_20241029_104902,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_104902.wav,2MM02967_20241029_104902:50.000-58.000,50,58.0,present,1,0.854970157,2MM02967,20241029_104902,2025-08-20T17:23:51,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_104902.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_104902.wav,2MM02967_20241029_104902,2mm02967_20241029_104902,50,58.0,1,1,present,1,present,,,,,,,0,,,
2MM02967_20241029_105002,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_105002.wav,2MM02967_20241029_105002:0.000-10.000,0,10.0,present,1,0.706355691,2MM02967,20241029_105002,2025-08-20T17:23:51,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_105002.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_105002.wav,2MM02967_20241029_105002,2mm02967_20241029_105002,0,10.0,1,1,present,1,present,,,,,,,0,,,
2MM02967_20241029_105502,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_105502.wav,2MM02967_20241029_105502:0.000-10.000,0,10.0,present,1,0.629750013,2MM02967,20241029_105502,2025-08-20T17:31:55,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_105502.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_105502.wav,2MM02967_20241029_105502,2mm02967_20241029_105502,0,10.0,1,1,present,1,present,,,,,,,0,,,
2MM02967_20241029_105702,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_105702.wav,2MM02967_20241029_105702:40.000-50.000,40,50.0,present,1,0.97735095,2MM02967,20241029_105702,2025-08-20T17:31:55,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_105702.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_105702.wav,2MM02967_20241029_105702,2mm02967_20241029_105702,40,50.0,1,1,present,1,present,,,,,,,0,,,
2MM02967_20241029_105902,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_105902.wav,2MM02967_20241029_105902:50.000-58.000,50,58.0,present,1,0.715681314,2MM02967,20241029_105902,2025-08-20T17:31:55,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_105902.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_105902.wav,2MM02967_20241029_105902,2mm02967_20241029_105902,50,58.0,1,1,present,1,present,,,,,,,0,,,
2MM02967_20241029_110402,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_110402.wav,2MM02967_20241029_110402:20.000-30.000,20,30.0,present,1,0.926902115,2MM02967,20241029_110402,2025-08-20T17:31:55,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_110402.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_110402.wav,2MM02967_20241029_110402,2mm02967_20241029_110402,20,30.0,1,1,present,1,present,,,,,,,0,,,
2MM02967_20241029_111202,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_111202.wav,2MM02967_20241029_111202:50.000-58.000,50,58.0,present,1,0.626206458,2MM02967,20241029_111202,2025-08-20T17:34:54,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM02967_20241029_111202.wav,335136.0,1298816.0,O svay,447.0,evergreen,Jungle,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM02967_20241029_111202.wav,2MM02967_20241029_111202,2mm02967_20241029_111202,50,58.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_094500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094500.wav,2MM03008_20241108_094500:0.000-10.000,0,10.0,present,1,0.933573604,2MM03008,20241108_094500,2025-08-20T18:37:30,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_094500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094500.wav,2MM03008_20241108_094500,2mm03008_20241108_094500,0,10.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_094500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094500.wav,2MM03008_20241108_094500:20.000-30.000,20,30.0,present,1,0.975648344,2MM03008,20241108_094500,2025-08-20T18:37:30,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_094500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094500.wav,2MM03008_20241108_094500,2mm03008_20241108_094500,20,30.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_094500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094500.wav,2MM03008_20241108_094500:30.000-40.000,30,40.0,present,1,0.998951554,2MM03008,20241108_094500,2025-08-20T18:37:30,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_094500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094500.wav,2MM03008_20241108_094500,2mm03008_20241108_094500,30,40.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_094500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094500.wav,2MM03008_20241108_094500:40.000-50.000,40,50.0,present,1,0.882156134,2MM03008,20241108_094500,2025-08-20T18:37:30,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_094500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094500.wav,2MM03008_20241108_094500,2mm03008_20241108_094500,40,50.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_094500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094500.wav,2MM03008_20241108_094500:50.000-60.000,50,60.0,present,1,0.889290512,2MM03008,20241108_094500,2025-08-20T18:37:30,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_094500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094500.wav,2MM03008_20241108_094500,2mm03008_20241108_094500,50,60.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_094800,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094800.wav,2MM03008_20241108_094800:0.000-10.000,0,10.0,present,1,0.917558491,2MM03008,20241108_094800,2025-08-20T18:37:31,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_094800.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_094800.wav,2MM03008_20241108_094800,2mm03008_20241108_094800,0,10.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_095100,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_095100.wav,2MM03008_20241108_095100:0.000-10.000,0,10.0,present,1,0.996472657,2MM03008,20241108_095100,2025-08-20T18:37:51,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_095100.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_095100.wav,2MM03008_20241108_095100,2mm03008_20241108_095100,0,10.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_095100,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_095100.wav,2MM03008_20241108_095100:10.000-20.000,10,20.0,present,1,0.922924876,2MM03008,20241108_095100,2025-08-20T18:37:51,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_095100.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_095100.wav,2MM03008_20241108_095100,2mm03008_20241108_095100,10,20.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_095400,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_095400.wav,2MM03008_20241108_095400:50.000-60.000,50,60.0,present,1,0.653172195,2MM03008,20241108_095400,2025-08-20T18:38:04,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_095400.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_095400.wav,2MM03008_20241108_095400,2mm03008_20241108_095400,50,60.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_095700,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_095700.wav,2MM03008_20241108_095700:30.000-40.000,30,40.0,present,1,0.760315001,2MM03008,20241108_095700,2025-08-20T18:38:46,3,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_095700.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_095700.wav,2MM03008_20241108_095700,2mm03008_20241108_095700,30,40.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_100000,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100000.wav,2MM03008_20241108_100000:10.000-20.000,10,20.0,present,1,0.748707414,2MM03008,20241108_100000,2025-08-20T18:38:49,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_100000.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100000.wav,2MM03008_20241108_100000,2mm03008_20241108_100000,10,20.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_100000,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100000.wav,2MM03008_20241108_100000:50.000-60.000,50,60.0,present,1,0.866611898,2MM03008,20241108_100000,2025-08-20T18:38:49,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_100000.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100000.wav,2MM03008_20241108_100000,2mm03008_20241108_100000,50,60.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_100600,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100600.wav,2MM03008_20241108_100600:20.000-30.000,20,30.0,present,1,0.94260782,2MM03008,20241108_100600,2025-08-20T18:38:49,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_100600.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100600.wav,2MM03008_20241108_100600,2mm03008_20241108_100600,20,30.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_100600,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100600.wav,2MM03008_20241108_100600:50.000-60.000,50,60.0,present,1,0.997346401,2MM03008,20241108_100600,2025-08-20T18:38:49,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_100600.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100600.wav,2MM03008_20241108_100600,2mm03008_20241108_100600,50,60.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_100900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100900.wav,2MM03008_20241108_100900:0.000-10.000,0,10.0,present,1,0.909579396,2MM03008,20241108_100900,2025-08-20T18:38:51,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_100900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100900.wav,2MM03008_20241108_100900,2mm03008_20241108_100900,0,10.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_100900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100900.wav,2MM03008_20241108_100900:10.000-20.000,10,20.0,present,1,0.993869185,2MM03008,20241108_100900,2025-08-20T18:38:51,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_100900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100900.wav,2MM03008_20241108_100900,2mm03008_20241108_100900,10,20.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_100900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100900.wav,2MM03008_20241108_100900:20.000-30.000,20,30.0,present,1,0.998753786,2MM03008,20241108_100900,2025-08-20T18:38:51,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_100900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100900.wav,2MM03008_20241108_100900,2mm03008_20241108_100900,20,30.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_100900,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100900.wav,2MM03008_20241108_100900:50.000-60.000,50,60.0,present,1,0.980516255,2MM03008,20241108_100900,2025-08-20T18:38:51,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_100900.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_100900.wav,2MM03008_20241108_100900,2mm03008_20241108_100900,50,60.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101200.wav,2MM03008_20241108_101200:0.000-10.000,0,10.0,present,1,0.670127869,2MM03008,20241108_101200,2025-08-20T18:40:04,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101200.wav,2MM03008_20241108_101200,2mm03008_20241108_101200,0,10.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101200.wav,2MM03008_20241108_101200:10.000-20.000,10,20.0,present,1,0.917855799,2MM03008,20241108_101200,2025-08-20T18:40:04,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101200.wav,2MM03008_20241108_101200,2mm03008_20241108_101200,10,20.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101200.wav,2MM03008_20241108_101200:20.000-30.000,20,30.0,present,1,0.816723526,2MM03008,20241108_101200,2025-08-20T18:40:04,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101200.wav,2MM03008_20241108_101200,2mm03008_20241108_101200,20,30.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101200.wav,2MM03008_20241108_101200:40.000-50.000,40,50.0,present,1,0.982293546,2MM03008,20241108_101200,2025-08-20T18:40:04,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101200.wav,2MM03008_20241108_101200,2mm03008_20241108_101200,40,50.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101200,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101200.wav,2MM03008_20241108_101200:50.000-60.000,50,60.0,present,1,0.867189348,2MM03008,20241108_101200,2025-08-20T18:40:04,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101200.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101200.wav,2MM03008_20241108_101200,2mm03008_20241108_101200,50,60.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101500.wav,2MM03008_20241108_101500:10.000-20.000,10,20.0,present,1,0.637369752,2MM03008,20241108_101500,2025-08-20T18:40:05,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101500.wav,2MM03008_20241108_101500,2mm03008_20241108_101500,10,20.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101500.wav,2MM03008_20241108_101500:20.000-30.000,20,30.0,present,1,0.626384914,2MM03008,20241108_101500,2025-08-20T18:40:05,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101500.wav,2MM03008_20241108_101500,2mm03008_20241108_101500,20,30.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101500.wav,2MM03008_20241108_101500:40.000-50.000,40,50.0,present,1,0.690537333,2MM03008,20241108_101500,2025-08-20T18:40:05,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101500.wav,2MM03008_20241108_101500,2mm03008_20241108_101500,40,50.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101500,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101500.wav,2MM03008_20241108_101500:50.000-60.000,50,60.0,present,1,0.988461733,2MM03008,20241108_101500,2025-08-20T18:40:05,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101500.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101500.wav,2MM03008_20241108_101500,2mm03008_20241108_101500,50,60.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101800,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101800.wav,2MM03008_20241108_101800:0.000-10.000,0,10.0,present,1,0.99944216,2MM03008,20241108_101800,2025-08-20T18:40:05,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101800.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101800.wav,2MM03008_20241108_101800,2mm03008_20241108_101800,0,10.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101800,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101800.wav,2MM03008_20241108_101800:10.000-20.000,10,20.0,present,1,0.979721904,2MM03008,20241108_101800,2025-08-20T18:40:05,1,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101800.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101800.wav,2MM03008_20241108_101800,2mm03008_20241108_101800,10,20.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_101800,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101800.wav,2MM03008_20241108_101800:50.000-60.000,50,60.0,present,1,0.992638707,2MM03008,20241108_101800,2025-08-20T18:40:05,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_101800.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_101800.wav,2MM03008_20241108_101800,2mm03008_20241108_101800,50,60.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_102100,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_102100.wav,2MM03008_20241108_102100:0.000-10.000,0,10.0,present,1,0.997717738,2MM03008,20241108_102100,2025-08-20T18:40:47,0,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_102100.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_102100.wav,2MM03008_20241108_102100,2mm03008_20241108_102100,0,10.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_102100,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_102100.wav,2MM03008_20241108_102100:40.000-50.000,40,50.0,present,1,0.943183184,2MM03008,20241108_102100,2025-08-20T18:40:47,4,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_102100.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_102100.wav,2MM03008_20241108_102100,2mm03008_20241108_102100,40,50.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_102100,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_102100.wav,2MM03008_20241108_102100:50.000-60.000,50,60.0,present,1,0.79839766,2MM03008,20241108_102100,2025-08-20T18:40:47,5,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_102100.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_102100.wav,2MM03008_20241108_102100,2mm03008_20241108_102100,50,60.0,1,1,present,1,present,,,,,,,0,,,
2MM03008_20241108_102400,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_102400.wav,2MM03008_20241108_102400:20.000-30.000,20,30.0,present,1,0.926917911,2MM03008,20241108_102400,2025-08-20T18:40:48,2,,/Users/alastairpickering/gdrive_mount/pileated_gibbon_production/audio/2MM03008_20241108_102400.wav,365248.0,1301692.0,Bay preah ang,818.0,evergreen,Trail,/Users/alastairpickering/Desktop/gibbon/present_1/present/2MM03008_20241108_102400.wav,2MM03008_20241108_102400,2mm03008_20241108_102400,20,30.0,1,1,present,1,present,,,,,,,0,,,
